鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鳳山區,房地(土地+建物),高雄市鳳山區青年路二段181~210號,20.82,住,,,1090409,土地1建物1車位0,十二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800230,175.36,4,2,2,有,有,6700000,38207,,0.0,0,親友、員工或其他特殊關係間之交易。;受債權債務影響或債務抵償之交易。;,RPOPMLLKNHPFFGE48CA
鳳山區,房地(土地+建物),高雄市鳳山區誠義路241~270號,82.83,住,,,1090316,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0920525,191.27,5,2,3,有,無,14560000,76123,,0.0,0,,RPSNMLOKNHPFFGE98CA
大樹區,房地(土地+建物),高雄市大樹區中興南路2巷31~60號,125.58,住,,,1090405,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1090227,222.09,5,2,4,有,無,11000000,49529,,0.0,0,,RPWNMLTKNHPFFGE27CA
旗山區,土地,南溪洲段1291~1320地號,896.16,,一般農業區,農牧用地,1090324,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,2232,,0.0,0,,RPPNMLMLMHPFFHE58CA
仁武區,房地(土地+建物),高雄市仁武區德新街33巷1~30號,79.87,住,,,1090301,土地2建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,0920124,171.39,4,2,3,有,無,8750000,51053,,0.0,0,,RPROMLLLMHPFFIE88CA
仁武區,房地(土地+建物),高雄市仁武區名光街125巷1~30號,90.83,住,,,1090315,土地2建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1080930,232.95,6,2,6,有,無,16000000,68684,,0.0,0,,RPUOMLLLMHPFFIE56CA
鳥松區,房地(土地+建物),高雄市鳥松區美山路220巷121~150號,82.27,住,,,1090324,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0690515,97.13,3,2,2,有,無,2250000,23165,,0.0,0,房屋漏水及老舊,RPUNMLMLMHPFFIE56CA
仁武區,房地(土地+建物),高雄市仁武區高楠一街121~150號,158.01,住,,,1090329,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1060705,344.72,5,2,4,有,無,26000000,75424,,0.0,0,,RPPNMLNLMHPFFIE78CA
仁武區,房地(土地+建物),高雄市仁武區仁孝路151~180號,170.37,住,,,1081208,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,384.12,5,3,7,有,無,33000000,85911,,0.0,0,有電梯,RPOPMLNLMHPFFIE88CA
仁武區,房地(土地+建物),高雄市仁武區永樂街96巷1~30號,69.48,住,,,1090322,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1081127,162.8,4,2,5,有,無,11800000,72482,,0.0,0,,RPPPMLNLMHPFFIE98CA
仁武區,房地(土地+建物),高雄市仁武區高楠里霞海南三街61~90號,136.69,住,,,1090306,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1080327,274.58,5,1,6,有,無,23980000,87333,,0.0,0,,RPVNMLTLMHPFFIE37CA
鳥松區,房地(土地+建物),高雄市鳥松區昌武街31~60號,243.33,住,,,1081230,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0790428,252.15,4,3,3,有,無,10500000,41642,,0.0,0,,RPSNMLSJNHPFFIE86CA
湖內區,土地,慈濟段151~180地號,701.18,其他,,,1090224,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,428,,0.0,0,包含公共設施保留地之交易。;,RPPNMLMLMHPFFJE78CA
湖內區,土地,慈濟段151~180地號,1463.1,住,,,1090224,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33850000,23136,,0.0,0,,RPQNMLMLMHPFFJE88CA
路竹區,土地,東安段301~330地號,25.34,住,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,613200,24199,,0.0,0,畸零地或有合併使用之交易。;,RPUNMLMLMHPFFJE66CA
阿蓮區,房地(土地+建物),高雄市阿蓮區仁愛路26巷1~30號,152.35,住,,,1090325,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070815,197.93,4,3,4,有,無,10500000,53049,,0.0,0,,RPVNMLMLMHPFFJE76CA
阿蓮區,房地(土地+建物),高雄市阿蓮區中正路16巷1~30號,77.0,,一般農業區,甲種建築用地,1090321,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0830527,210.17,5,2,4,有,無,4300000,20460,,0.0,0,,RPXNMLMLMHPFFJE96CA
湖內區,土地,正義段181~210地號,13.84,農,,,1090407,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,98402,7110,,0.0,0,向政府機關承購之案件。;,RPRNMLQLMHPFFJE76CA
路竹區,土地,頂寮段781~810地號,1137.16,,特定農業區,農牧用地,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1759,,0.0,0,賣清,RPRNMLSLMHPFFJE96CA
湖內區,房地(土地+建物)+車位,高雄市湖內區東方路105巷6弄1~30號,17.75,住,,,1090309,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,142.92,4,2,2,有,有,3000000,20991,坡道平面,0.0,0,,RPQNMLKMMHPFFJE78CA
湖內區,房地(土地+建物),高雄市湖內區中正路二段186巷1~30號,133.8,住,,,1070721,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1081004,226.22,5,2,5,有,無,10600000,46857,,0.0,0,,RPSNMLPJNHPFFJE66CA
茄萣區,房地(土地+建物),高雄市茄萣區民權路241~270號,136.0,住,,,1090325,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810106,317.43,5,2,3,有,無,4830000,15216,,0.0,0,房屋如居住使用，須先行整修，不保固已經漏水之部位，亦不保固將來其他部位漏水。,RPQNMLPKNHPFFJE56CA
桃源區,土地,勤和段211~240地號,3370.0,,山坡地保育區,水利用地,1090416,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1213200,360,,0.0,0,政府機關協議價購案件,RPPNMLMLMHPFFKE88CA
美濃區,土地,龍肚段5671~5700地號,130.33,,鄉村區,乙種建築用地,1090409,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,7673,,0.0,0,受債權債務影響或債務抵償之交易。;,RPQNMLOLMHPFFKE56CA
美濃區,土地,龍中段1261~1290地號,1257.0,,特定農業區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750000,2188,,0.0,0,,RPPNMLRKNHPFFKE76CA
林園區,土地,王公廟段1771~1800地號,98.0,住,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12600000,128571,,0.0,0,含增建或未登記建物。;,RPRNMLKMMHPFFLE09CA
林園區,土地,林子邊段1831~1860地號,115.0,住,,,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,25217,,0.0,0,,RPOOMLLJNHPFFLE78CA
旗津區,房地(土地+建物),高雄市旗津區上竹巷121~150號,144.0,住,,,1090409,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0550715,62.91,4,1,1,有,無,3000000,47687,,0.0,0,受債權債務影響或債務抵償之交易。;,RPWNMLOLMHPFFAE88DA
苓雅區,房地(土地+建物),高雄市苓雅區漢昌街84巷31~60號,73.0,住,,,1090220,土地1建物1車位0,全,二層,透天厝,,加強磚造,0600215,91.6,6,1,4,有,無,6000000,65502,,0.0,0,含增建或未登記建物。;,RPQNMLOLMHPFFBE38DA
前鎮區,土地,仁愛段181~210地號,51.0,住,,,1090409,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1395360,27360,,0.0,0,向政府機關承購之案件。;,RPWNMLOLMHPFFCE09DA
三民區,房地(土地+建物)+車位,高雄市三民區鼎力路61~90號,11.11,商,,,1090404,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,146.68,2,1,1,有,有,7750000,52836,坡道平面,15.93,0,,RPUNMLOLMHPFFDE98DA
橋頭區,土地,甲圍段391~420地號,33.88,,鄉村區,乙種建築用地,1090325,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,450000,13282,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLOLMHPFFFE66DA
大社區,車位,高雄市大社區萬金路121~150號,0.48,住,,,1090314,土地0建物0車位1,地下層,地下層,其他,見其他登記事項,鋼筋混凝土造,0831117,32.93,0,0,0,有,無,630000,,坡道平面,0.0,630000,,RPSOMLNLMHPFFIE66DA
田寮區,土地,狗氳氤段211~240地號,428.36,,一般農業區,農牧用地,1090407,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,1167,,0.0,0,,RPRNMLMKNHPFFJE09DA
美濃區,土地,吉東段691~720地號,493.0,,特定農業區,農牧用地,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,950000,1927,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLOLMHPFFKE56DA
六龜區,土地,羅漢山段301~330地號,346.53,,山坡地保育區,丙種建築用地,1090406,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1730000,4992,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSJNHPFFKE86DA
林園區,房地(土地+建物),高雄市林園區三官路91~120號,19.33,住,,,1090331,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0690114,26.19,4,1,3,有,無,423200,16159,,0.0,0,,RPSNMLOLMHPFFLE96DA
苓雅區,土地,福裕段1051~1080地號,26.33,住,,,1090415,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,49373,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRKMHPFFBE68CD
小港區,房地(土地+建物),高雄市小港區永義街166巷1弄1~30號,31.12,住,,,1090307,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670701,71.65,3,2,2,有,無,2200000,30705,,0.0,0,,RPQNMLRKMHPFFCE88CD
三民區,房地(土地+建物),高雄市三民區大順二路425巷38弄1~30號,53.0,商,,,1090328,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0580221,70.67,2,1,2,有,無,4300000,60846,,0.0,0,,RPPNMLQKMHPFFDE78CD
內門區,土地,頂寮段751~780地號,4041.59,,山坡地保育區,農牧用地,1090302,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,619,,0.0,0,含增建或未登記建物。;,RPPNMLKLMHPFFHE68CD
鳳山區,房地(土地+建物),高雄市鳳山區中崙四路1~30號,34.02,住,,,1090323,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),國民住宅,鋼筋混凝土造,0850124,189.84,3,1,1,有,無,1166186,6143,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLRKMHPFFGE56CD
林園區,土地,林園段1351~1380地號,72.0,商,,,1090326,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2940300,40838,,0.0,0,,RPPNMLLLMHPFFLE56CD
三民區,房地(土地+建物),高雄市三民區大慶街56巷1~30號,28.18,住,,,1090312,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0751021,105.55,3,2,2,有,無,3600000,34107,,0.0,0,有翻新裝潢。,RPPNMLRKMHPFFDE88CD
前鎮區,房地(土地+建物),高雄市前鎮區三多市場巷31~60號,38.0,商,,,1090215,土地1建物1車位0,全,三層,透天厝,,加強磚造,0620418,94.49,3,1,3,有,無,5350000,56620,,0.0,0,,RPPNMLQKMHPFFCE68CD
小港區,土地,坪北段361~390地號,27.46,住,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300000,10925,,0.0,0,,RPPNMLRKMHPFFCE78CD
仁武區,房地(土地+建物),高雄市仁武區大昌街61~90號,13.48,住,,,1090412,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831027,36.65,0,0,0,無,有,1500000,40928,,0.0,0,,RPOOMLMLMHPFFIE78DA
湖內區,土地,天福段361~390地號,1161.14,農,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4992902,4300,,0.0,0,親友、員工或其他特殊關係間之交易。;袋地,RPQNMLNLMHPFFJE09DA
湖內區,土地,天福段361~390地號,598.44,農,,,1090414,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2573292,4300,,0.0,0,親友、員工或其他特殊關係間之交易。;袋地。,RPRNMLNLMHPFFJE56DA
旗山區,房地(土地+建物),高雄市旗山區環湖三街1~30號,104.62,,山坡地保育區,丙種建築用地,1090404,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0650501,62.52,2,2,1,有,無,700000,11196,,0.0,0,,RPSNMLPKNHPFFHE66DA
楠梓區,房地(土地+建物),高雄市楠梓區德惠路70巷1~30號,5.68,商,,,1090413,土地2建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0950626,34.18,1,1,1,有,有,1600000,46811,,0.0,0,,RPQOMLSLMHPFFEE56DA
鳳山區,房地(土地+建物),高雄市鳳山區西湖街31~60號,19.93,住,,,1090330,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,134.37,3,1,2,有,有,3500000,26047,,0.0,0,,RPTNMLNLMHPFFGE09DA
三民區,房地(土地+建物),高雄市三民區立德街1巷1~30號,2.7,商,,,1090331,土地4建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0540513,10.12,2,1,1,有,無,160839,15893,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLMLMHPFFDE38DA
前鎮區,土地,仁愛段331~360地號,11.0,商,,,1090408,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,396000,36000,,0.0,0,向政府機關承購之案件。;,RPSNMLRLMHPFFCE98DA
前鎮區,土地,鎮昌段271~300地號,320.0,住,,,1090401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13056000,40800,,0.0,0,向政府機關承購之案件。;,RPOOMLMLMHPFFCE18DA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路1~30號,2.71,商,,,1090413,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0691117,25.12,1,0,1,有,有,780000,31051,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPUNMLRLMHPFFAE98DA
林園區,房地(土地+建物),高雄市林園區五福路165巷33弄1~30號,69.0,住,,,1090325,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0821210,184.96,4,2,3,有,無,4550000,24600,,0.0,0,,RPWNMLLJNHPFFLE86CA
林園區,房地(土地+建物),高雄市林園區溪州里忠孝東路151~180號,33.13,住,,,1090409,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,94.27,2,2,1,有,有,3500000,37127,,0.0,0,,RPOOMLOJNHPFFLE09CA
林園區,房地(土地+建物),高雄市林園區溪州里忠孝東路151~180號,29.64,住,,,1090314,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,84.32,2,2,1,有,有,3570000,42339,,0.0,0,,RPPOMLOJNHPFFLE56CA
林園區,房地(土地+建物),高雄市林園區溪州里忠孝東路151~180號,29.23,住,,,1090317,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,83.25,2,2,1,有,有,3550000,42643,,0.0,0,,RPROMLOJNHPFFLE76CA
林園區,房地(土地+建物),高雄市林園區溪州里忠孝東路151~180號,29.98,住,,,1090316,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1090217,85.36,2,2,1,有,有,3650000,42760,,0.0,0,,RPOPMLOJNHPFFLE56CA
大寮區,土地,赤崁段潮州寮小段4321~4350地號,967.0,農,,,1090314,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10300000,10651,,0.0,0,,RPRNMLPJNHPFFLE76CA
大寮區,房地(土地+建物),高雄市大寮區前庄路61~90號,41.62,住,,,1090317,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0800120,110.85,6,2,4,有,無,3800000,34281,,0.0,0,親友、員工或其他特殊關係間之交易。;共有人間之買賣,RPRNMLLKNHPFFLE09CA
大寮區,房地(土地+建物),高雄市大寮區大智街96巷1~30號,70.57,住,,,1090405,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691128,89.3,4,2,4,有,無,7000000,78387,,0.0,0,建物含裝潢費用,RPPNMLTLMHPFFLE07CA
大寮區,土地,永芳段91~120地號,112.67,其他,,,1090323,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,2219,,0.0,0,包含公共設施保留地之交易。;,RPPNMLSLMHPFFLE96CA
林園區,土地,龔林段601~630地號,913.86,其他,,,1090327,土地15建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6600000,7222,,0.0,0,,RPWNMLSLMHPFFLE67CA
大寮區,土地,赤崁段潮州寮小段6421~6450地號,1800.0,農,,,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13800000,7667,,0.0,0,含增建或未登記建物。;,RPPNMLMLMHPFFLE98CA
大寮區,房地(土地+建物),高雄市大寮區永仁街1~30號,125.0,住,,,1090315,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1080703,266.35,5,1,5,有,無,17000000,63826,,0.0,0,,RPWNMLNLMHPFFLE17CA
大寮區,土地,內坑段661~690地號,26.09,住,,,1090319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1020000,39095,,0.0,0,,RPXNMLOLMHPFFLE37CA
大寮區,土地,大寮段3061~3090地號,1048.0,農,,,1090320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12660000,12080,,0.0,0,,RPQNMLRLMHPFFLE96CA
湖內區,房地(土地+建物),高雄市湖內區中正路二段245巷61~90號,140.11,住,,,1090317,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1040430,218.52,5,2,3,有,無,10300000,47135,,0.0,0,,RPQNMLTKNHPFFJE96CA
路竹區,土地,環球段1621~1650地號,1556.17,,一般農業區,農牧用地,1090319,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,1221,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLQJNHPFFJE66CA
阿蓮區,土地,和蓮段481~510地號,153.53,住,,,1080620,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2300000,14981,,0.0,0,,RPOOMLQJNHPFFJE09CA
湖內區,房地(土地+建物),高雄市湖內區東方路105巷1~30號,13.86,住,,,1090408,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830718,93.24000000000001,3,2,2,有,有,2450000,26276,,0.0,0,,RPXNMLOJNHPFFJE07CA
茄萣區,房地(土地+建物),高雄市茄萣區健康路181~210號,148.0,住,,,1090325,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0810106,309.22,5,2,4,有,無,4830000,15620,,0.0,0,,RPPNMLNLMHPFFJE88CA
阿蓮區,土地,峰崗段871~900地號,955.47,,一般農業區,農牧用地,1090413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,2721,,0.0,0,,RPQNMLOLMHPFFJE09CA
大社區,房地(土地+建物),高雄市大社區三民路1巷1~30號,60.52,農,,,1090317,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0820702,60.98,5,2,4,有,無,4800000,78714,,0.0,0,含增建或未登記建物。;,RPUNMLNKNHPFFIE66CA
旗山區,房地(土地+建物),高雄市旗山區中山南街91~120號,113.45,住,,,1090401,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080521,217.5,6,2,4,有,無,16050000,73793,,0.0,0,地政士僅受託買賣案件申請登記，並未代理撰擬不動產買賣契約書，本成交資訊係由權利人自行提供屬實。建商與地主合建案。,RPRNMLOKNHPFFHE98CA
